ID,Created_at,USER,Is_Retweet,RT_User,RT_Id,Hashtags
1219919119694336000,Wed Jan 22 09:45:57 +0000 2020,smt1753,true,HanksKendyl,1219701041966604300,0
1219919606346854400,Wed Jan 22 09:47:53 +0000 2020,D15RedCross,false,0,0,"Any[""coronavirus""]"
1219917983549657000,Wed Jan 22 09:41:26 +0000 2020,crdc2001,true,CDCgov,1219725632906694700,"Any[""coronavirus""]"
1219920146581553200,Wed Jan 22 09:50:02 +0000 2020,disabledsenior,false,0,0,0
1219896096161521700,Wed Jan 22 08:14:28 +0000 2020,nordienmn,true,ScienceChiq_79,1219894848213471200,0
1219920351003435000,Wed Jan 22 09:50:51 +0000 2020,harrietcapes,false,0,0,"Any[""care2""]"
1219918110871949300,Wed Jan 22 09:41:57 +0000 2020,gianasir,true,Dystopia992,1219777687138422800,"Any[""ChinaPneumonia"", ""US"", ""coronavirus"", ""Washington"", ""Wuhan"", ""WuhanPneumonia""]"
1219917704838041600,Wed Jan 22 09:40:20 +0000 2020,q24hpexHeqpCUvm,true,nikki_miumiu,1219755848127279000,"Any[""CDC"", ""US"", ""WuhanPneumonia""]"
1219919394245136400,Wed Jan 22 09:47:03 +0000 2020,MarkVaccines,true,SNCCLA,1219687385904140300,0
1219918753632260000,Wed Jan 22 09:44:30 +0000 2020,Lylasmind,true,LotusOak2,1216832388510179300,"Any[""VA"", ""InformedConsent"", ""MedicalFreedom""]"
1219922488785850400,Wed Jan 22 09:59:21 +0000 2020,priciaxu,true,nytimes,1219690544936431600,0
1219914124622065700,Wed Jan 22 09:26:06 +0000 2020,theedcaitum,true,CDCgov,1219725632906694700,"Any[""coronavirus""]"
1219917150707769300,Wed Jan 22 09:38:08 +0000 2020,ChristopherCJH1,false,0,0,0
1219913846644789200,Wed Jan 22 09:25:00 +0000 2020,ipecino10,true,bernardowise,1219852557536956400,"Any[""coronavirus""]"
1219912786505019400,Wed Jan 22 09:20:47 +0000 2020,goafrit,false,0,0,0
1219913623780429800,Wed Jan 22 09:24:07 +0000 2020,voguy1,false,0,0,0
1219913072191475700,Wed Jan 22 09:21:55 +0000 2020,CherishedSolace,true,Snack8671,1219894885882519600,0
1219915328789991400,Wed Jan 22 09:30:53 +0000 2020,Alexandra_dBx4,false,0,0,"Any[""CDC"", ""CPP"", ""SuicideDue2Pain"", ""Veterans"", ""opioidhysteria""]"
1219915886531764200,Wed Jan 22 09:33:06 +0000 2020,tmskiii,true,CNN,1219707570581057500,0
1219913181184684000,Wed Jan 22 09:22:21 +0000 2020,JY790814,true,Dystopia992,1219777687138422800,"Any[""ChinaPneumonia"", ""US"", ""coronavirus"", ""Washington"", ""Wuhan"", ""WuhanPneumonia""]"
1219917010064171000,Wed Jan 22 09:37:34 +0000 2020,IceEmoooooooo,true,cnnbrk,1219706962851569700,0
1219915599221911600,Wed Jan 22 09:31:58 +0000 2020,blogosum,false,0,0,"Any[""news"", ""travel"", ""news"", ""vacation"", ""trips"", ""cruise"", ""cruises"", ""holiday"", ""hotels"", ""resorts"", ""airport"", ""flights"", ""outdoor"", ""travelnews"", ""traveltip""]"
1219917019346129000,Wed Jan 22 09:37:37 +0000 2020,CDNSportySmurf,true,StephenPunwasi,1219756813140275200,"Any[""cdnpoli"", ""onpoli""]"
1219914088123371500,Wed Jan 22 09:25:58 +0000 2020,ArroyoFernande,true,CDCgov,1219725632906694700,"Any[""coronavirus""]"
1219914717906342000,Wed Jan 22 09:28:28 +0000 2020,noiknows,false,0,0,0
1219916612641480700,Wed Jan 22 09:36:00 +0000 2020,AdriaanDeLange5,false,0,0,0
1219913430813024300,Wed Jan 22 09:23:21 +0000 2020,PSuiteNetwork,false,0,0,"Any[""Coronavirus"", ""cdc"", ""outbreak"", ""travel"", ""Stocks""]"
1219913215750082600,Wed Jan 22 09:22:30 +0000 2020,aisling_vaughan,true,HelenBranswell,1219702194917822500,"Any[""nCoV2019""]"
1219916229055565800,Wed Jan 22 09:34:28 +0000 2020,BeeBeSee,true,med1cinewoman,1219695734657704000,"Any[""CDC""]"
1219916851251073000,Wed Jan 22 09:36:56 +0000 2020,reid_carla,true,oslersweb,1219857010696630300,0
1219912768003956700,Wed Jan 22 09:20:43 +0000 2020,locogirlp,true,CDCgov,1219681572573544400,"Any[""flu"", ""FluView""]"
1219912593130885000,Wed Jan 22 09:20:01 +0000 2020,resnonverba10,true,CDCgov,1219725632906694700,"Any[""coronavirus""]"
1219915260750106600,Wed Jan 22 09:30:37 +0000 2020,OzkanerSerdar,true,Bluedre72692262,1219900209376792600,0
1219915031829254100,Wed Jan 22 09:29:43 +0000 2020,hollowornate,true,RyanMarino,1219868416628207600,0
1219913356343234600,Wed Jan 22 09:23:03 +0000 2020,jutt8546,true,hbk300,1219834449027838000,0
1219915696790032400,Wed Jan 22 09:32:21 +0000 2020,datara90,true,AsapSCIENCE,1219725361296171000,0
1219914768036835300,Wed Jan 22 09:28:40 +0000 2020,4Tchat,true,PSuiteNetwork,1219913430813024300,"Any[""Coronavirus"", ""cdc"", ""outbreak"", ""travel"", ""Stocks""]"
1219917071464706000,Wed Jan 22 09:37:49 +0000 2020,DarrynMooreWSB,false,0,0,"Any[""wsbtv""]"
1219913285505515500,Wed Jan 22 09:22:46 +0000 2020,andrea_huls,true,nytimes,1219690544936431600,0
1219915128348348400,Wed Jan 22 09:30:06 +0000 2020,yanfree2011,true,Dystopia992,1219777687138422800,"Any[""ChinaPneumonia"", ""US"", ""coronavirus"", ""Washington"", ""Wuhan"", ""WuhanPneumonia""]"
1219913757498970000,Wed Jan 22 09:24:39 +0000 2020,FOX5Atlanta,true,mteichnerfox5,1219912222639521800,"Any[""coronavirus""]"
1219912500101165000,Wed Jan 22 09:19:39 +0000 2020,hookylam,false,0,0,0
1219912477842034700,Wed Jan 22 09:19:34 +0000 2020,CheatSheetCC,false,0,0,0
1219914100265762800,Wed Jan 22 09:26:01 +0000 2020,137uMZrn8fPjOGb,true,Dystopia992,1219777687138422800,"Any[""ChinaPneumonia"", ""US"", ""coronavirus"", ""Washington"", ""Wuhan"", ""WuhanPneumonia""]"
1219915759465517000,Wed Jan 22 09:32:36 +0000 2020,LinzyElton,true,CDC_NCEZID,1219316921088258000,"Any[""OneHealth"", ""publichealth""]"
1219915103924940800,Wed Jan 22 09:30:00 +0000 2020,Focus_Taiwan,false,0,0,0
1219913551168639000,Wed Jan 22 09:23:50 +0000 2020,jcharlesworthza,true,oslersweb,1219857010696630300,0
1219913478393061400,Wed Jan 22 09:23:32 +0000 2020,PPPonGo,true,Dystopia992,1219777687138422800,"Any[""ChinaPneumonia"", ""US"", ""coronavirus"", ""Washington"", ""Wuhan"", ""WuhanPneumonia""]"
1219912733056831500,Wed Jan 22 09:20:35 +0000 2020,AnastasiaFennec,false,0,0,0
1219915637151146000,Wed Jan 22 09:32:07 +0000 2020,benoit_durand,true,Lollylulubes,1219915211752251400,0
1219915793699229700,Wed Jan 22 09:32:44 +0000 2020,blue_wave_26,true,eugenegu,1219706472797364200,0
1219913789304213500,Wed Jan 22 09:24:46 +0000 2020,CHASE1ALLEN,true,mteichnerfox5,1219912222639521800,"Any[""coronavirus""]"
1219913107197309000,Wed Jan 22 09:22:04 +0000 2020,SidMookerjee,true,CDCgov,1219725632906694700,"Any[""coronavirus""]"
1219912800035844000,Wed Jan 22 09:20:51 +0000 2020,hdzces,true,nytimes,1219690544936431600,0
1219917160581148700,Wed Jan 22 09:38:10 +0000 2020,MarietieLouw,true,CDCgov,1219725632906694700,"Any[""coronavirus""]"
1219916013090885600,Wed Jan 22 09:33:37 +0000 2020,__allykayy,false,0,0,0
1219912811654066200,Wed Jan 22 09:20:53 +0000 2020,tekedia,false,0,0,0
1219913876709527600,Wed Jan 22 09:25:07 +0000 2020,AminahDetayo,true,EllenNkemMiss,1219703159930654700,"Any[""Epic2020""]"
1219916405568487400,Wed Jan 22 09:35:10 +0000 2020,Excurian,true,nytimes,1219690544936431600,0
1219915905494372400,Wed Jan 22 09:33:11 +0000 2020,PandoraIDNet,true,CDC_NCEZID,1219316921088258000,"Any[""OneHealth"", ""publichealth""]"
1219915043896119300,Wed Jan 22 09:29:46 +0000 2020,MackayIM,false,0,0,"Any[""WuhanPneumonia""]"
1219915941322154000,Wed Jan 22 09:33:20 +0000 2020,Kavvasakiman,true,talialikeitis,1219758975651958800,0
1219915970552176600,Wed Jan 22 09:33:26 +0000 2020,AStarInTheDark,true,AnneKPIX,1219698632217116700,"Any[""coronavirus""]"
1219912524109357000,Wed Jan 22 09:19:45 +0000 2020,ISCResearch,true,ISCResearch,1219690985367666700,"Any[""BREAKING"", ""pneumonia"", ""ChinaPneumonia"", ""ChinaVirus"", ""USA""]"
1219915211752251400,Wed Jan 22 09:30:26 +0000 2020,Lollylulubes,false,0,0,0
1219915520562094000,Wed Jan 22 09:31:39 +0000 2020,WaleedMurtada,true,IDSAInfo,1219701184098979800,"Any[""Wuhan"", ""coronavirus""]"
1219912752690421800,Wed Jan 22 09:20:39 +0000 2020,claire__wjdgks,true,CNN,1219707570581057500,0
1219916496723464200,Wed Jan 22 09:35:32 +0000 2020,jenrobertson2o2,true,CNN,1219857995632386000,0
1219916882616123400,Wed Jan 22 09:37:04 +0000 2020,gaab75,true,RupertCocke,1218841429197365200,0
1219913164088926200,Wed Jan 22 09:22:17 +0000 2020,bb_ll_king,true,CNN,1219857995632386000,0
1219915370519134200,Wed Jan 22 09:31:03 +0000 2020,mip06122019,true,cnnbrk,1219706962851569700,0
1219912781845225500,Wed Jan 22 09:20:46 +0000 2020,my55cents,true,nytimes,1219690544936431600,0
1219916912517238800,Wed Jan 22 09:37:11 +0000 2020,Doc_Manisha_,true,DrMattBinnicker,1219776782548852700,"Any[""NovelCoronavirus""]"
1219916006476460000,Wed Jan 22 09:33:35 +0000 2020,PJuvencioC,true,RupertCocke,1218841429197365200,0
1219915026540032000,Wed Jan 22 09:29:41 +0000 2020,oahuheather,false,0,0,0
1219912641960767500,Wed Jan 22 09:20:13 +0000 2020,jahnicek,true,CNN,1219857995632386000,0
1219916731700826000,Wed Jan 22 09:36:28 +0000 2020,qxeen_of_hearts,true,XinqiSu,1219893929539014700,"Any[""JUSTIN""]"
1219915542296977400,Wed Jan 22 09:31:44 +0000 2020,Osirian111,false,0,0,0
1219916404784353300,Wed Jan 22 09:35:10 +0000 2020,armanim20,true,nytimes,1219690544936431600,0
1219914180787990500,Wed Jan 22 09:26:20 +0000 2020,MaggieLoHKG,true,Dystopia992,1219777687138422800,"Any[""ChinaPneumonia"", ""US"", ""coronavirus"", ""Washington"", ""Wuhan"", ""WuhanPneumonia""]"
1219916288186880000,Wed Jan 22 09:34:42 +0000 2020,folkeskara,true,ajplus,1219695755092471800,0
1219914208231342000,Wed Jan 22 09:26:26 +0000 2020,Alexandra_dBx4,false,0,0,"Any[""Veterans"", ""SuicideDue2Pain"", ""CPP"", ""PainPatientsVote"", ""50MillionStrong"", ""CDC""]"
1219916387382112300,Wed Jan 22 09:35:06 +0000 2020,poandpo,false,0,0,"Any[""Health""]"
1219913279189004300,Wed Jan 22 09:22:45 +0000 2020,julute_21,true,AnneKPIX,1219698632217116700,"Any[""coronavirus""]"
1219914723770024000,Wed Jan 22 09:28:29 +0000 2020,CHondrado,true,CDCgov,1219725632906694700,"Any[""coronavirus""]"
1219915706705367000,Wed Jan 22 09:32:24 +0000 2020,Tarotfritts100,true,LotusOak2,1206416940589338600,"Any[""vaccine"", ""MMR"", ""Autism"", ""WakeUpAmerica""]"
1219914854133391400,Wed Jan 22 09:29:00 +0000 2020,Dan_Wyke,true,oslersweb,1219857010696630300,0
1219914848336740400,Wed Jan 22 09:28:59 +0000 2020,Karol46131090,true,Dystopia992,1219777687138422800,"Any[""ChinaPneumonia"", ""US"", ""coronavirus"", ""Washington"", ""Wuhan"", ""WuhanPneumonia""]"
1219915510743089200,Wed Jan 22 09:31:37 +0000 2020,mitiqua,true,CDCgov,1219725632906694700,"Any[""coronavirus""]"
1219913337707716600,Wed Jan 22 09:22:59 +0000 2020,Bris516,true,MichaelNey19,1219853643911958500,0
1219917099851628500,Wed Jan 22 09:37:56 +0000 2020,_jazminuza,true,CDCgov,1219725742843613200,0
1219911644291248000,Wed Jan 22 09:16:15 +0000 2020,drpatfarrell,false,0,0,0
1219910545064763400,Wed Jan 22 09:11:53 +0000 2020,DazeWtf2,true,cnnbrk,1219687614497919000,0
1219911959702798300,Wed Jan 22 09:17:30 +0000 2020,K9hak,true,LotusOak2,1206416940589338600,"Any[""vaccine"", ""MMR"", ""Autism"", ""WakeUpAmerica""]"
1219910953669726200,Wed Jan 22 09:13:30 +0000 2020,affordable_seo,true,mikelotus,1219712677599174700,0
1219910356627267600,Wed Jan 22 09:11:08 +0000 2020,BigifNGO,true,CasparKashkin,1219835929889624000,0
1219921968482275300,Wed Jan 22 09:57:16 +0000 2020,wongszehazel1,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219922553306787800,Wed Jan 22 09:59:36 +0000 2020,Williams_T_C,false,0,0,"Any[""WuhanCoronavirus""]"
1219911916224761900,Wed Jan 22 09:17:20 +0000 2020,demonproducer,false,0,0,0
1219908805334421500,Wed Jan 22 09:04:58 +0000 2020,laphilosopher,true,NMCPHC,1191779741445099500,"Any[""Movember"", ""NoShaveNovemer""]"
1219908441533288400,Wed Jan 22 09:03:31 +0000 2020,EdwardARowe1,false,0,0,"Any[""FoxBusiness""]"
1219922082756120600,Wed Jan 22 09:57:44 +0000 2020,ReneeRose723,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219909342461214700,Wed Jan 22 09:07:06 +0000 2020,Vorarlberg1,false,0,0,0
1219922279041261600,Wed Jan 22 09:58:31 +0000 2020,itskityaulee,true,alvinllum,1219911842723553300,"Any[""WuhanCoronavirus""]"
1219908619312889900,Wed Jan 22 09:04:14 +0000 2020,NodrinKingTin,true,CDCgov,1219725632906694700,"Any[""coronavirus""]"
1219922390181802000,Wed Jan 22 09:58:57 +0000 2020,nuisaufu,true,cwylilian,1219913481706623000,"Any[""Breaking"", ""Hongkong"", ""WuhanCoronavirus""]"
1219921708372545500,Wed Jan 22 09:56:14 +0000 2020,Gray00054602,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219907813268390000,Wed Jan 22 09:01:02 +0000 2020,jmkillingnyc,true,ThomasKlineMD,1219797097899286500,"Any[""opioidhysteria"", ""spoonies"", ""chronicpain"", ""painpatientsvote""]"
1219909826375028700,Wed Jan 22 09:09:02 +0000 2020,Hep_Alliance,true,cdchep,1219727966638428200,"Any[""hepatitisA"", ""hepA""]"
1219921838614048800,Wed Jan 22 09:56:46 +0000 2020,AmyLi68050026,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219910513553035300,Wed Jan 22 09:11:45 +0000 2020,theGrademe,false,0,0,0
1219911377487188000,Wed Jan 22 09:15:11 +0000 2020,EllaContor,true,nytimes,1219690544936431600,0
1219911938949468200,Wed Jan 22 09:17:25 +0000 2020,cadospharma,false,0,0,0
1219910622353059800,Wed Jan 22 09:12:11 +0000 2020,wu_nigel,true,IndoPac_Info,1219870599691899000,"Any[""China"", ""US""]"
1219907798571659300,Wed Jan 22 09:00:58 +0000 2020,amani_yamani,true,ABsteward,1219709133508743200,"Any[""IDTwitter"", ""medtwitter"", ""nCoV2019"", ""WuhanPneumonia""]"
1219909942741753900,Wed Jan 22 09:09:29 +0000 2020,ImogenLW,true,ForesightNewsUS,1219712198483812400,0
1219908196631924700,Wed Jan 22 09:02:33 +0000 2020,NewspaperLists,false,0,0,0
1219910558595666000,Wed Jan 22 09:11:56 +0000 2020,ShahidR_01,true,reallygraceful,1219693039507079200,0
1219911190668664800,Wed Jan 22 09:14:27 +0000 2020,trbram,true,darhar981,1219699008509300700,0
1219910460415381500,Wed Jan 22 09:11:33 +0000 2020,medstradingcorp,true,AnneKPIX,1219698632217116700,"Any[""coronavirus""]"
1219922297533763600,Wed Jan 22 09:58:35 +0000 2020,JamesCh31927690,true,nikki_miumiu,1219827081124540400,"Any[""WuhanCoronavirus"", ""Macau"", ""Wuhan""]"
1219911441215393800,Wed Jan 22 09:15:27 +0000 2020,leelaaacc,true,CNN,1219857995632386000,0
1219911933547053000,Wed Jan 22 09:17:24 +0000 2020,jm23185,false,0,0,0
1219911306104492000,Wed Jan 22 09:14:54 +0000 2020,Pipewrench56,false,0,0,0
1219912244181364700,Wed Jan 22 09:18:38 +0000 2020,hkerdede,true,nytimes,1219690544936431600,0
1219909369984376800,Wed Jan 22 09:07:13 +0000 2020,Fre_CP,true,CDCgov,1219725632906694700,"Any[""coronavirus""]"
1219910138322129000,Wed Jan 22 09:10:16 +0000 2020,CedoTodorovic,false,0,0,0
1219908953427017700,Wed Jan 22 09:05:33 +0000 2020,postkneejerk,false,0,0,"Any[""UN"", ""CDC""]"
1219921980201111600,Wed Jan 22 09:57:19 +0000 2020,yuzumitsu__,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219921599966503000,Wed Jan 22 09:55:49 +0000 2020,DavC_HKG,true,alvinllum,1219911842723553300,"Any[""WuhanCoronavirus""]"
1219907843400392700,Wed Jan 22 09:01:09 +0000 2020,BarbKaplitz,true,ThomasKlineMD,1219797097899286500,"Any[""opioidhysteria"", ""spoonies"", ""chronicpain"", ""painpatientsvote""]"
1219911053611499500,Wed Jan 22 09:13:54 +0000 2020,slay_myqueen,true,MarcDalmau1999,1219906629237465000,0
1219908321341083600,Wed Jan 22 09:03:03 +0000 2020,coach20021226,true,CDCFlu,1219725614388859000,"Any[""flu""]"
1219910707996696600,Wed Jan 22 09:12:32 +0000 2020,MistressWEATHE3,true,WebMD,1219625710115074000,0
1219911906506358800,Wed Jan 22 09:17:18 +0000 2020,thePumamama,false,0,0,0
1219909399822471200,Wed Jan 22 09:07:20 +0000 2020,LuthfiMY,true,ajplus,1219695755092471800,0
1219922579978244000,Wed Jan 22 09:59:42 +0000 2020,cassandraxhk,true,alvinllum,1219911842723553300,"Any[""WuhanCoronavirus""]"
1219909108297621500,Wed Jan 22 09:06:10 +0000 2020,kfor,false,0,0,0
1219921788932644900,Wed Jan 22 09:56:34 +0000 2020,PrrpleGrl,true,alvinllum,1219911842723553300,"Any[""WuhanCoronavirus""]"
1219911155700732000,Wed Jan 22 09:14:19 +0000 2020,sistecbd,true,GLAUCOMA,1213517272284893200,"Any[""GLAUCOMA"", ""GlaucomaAwarenessMonth"", ""GlaucomaAwareness"", ""VisionLoss""]"
1219910300507525000,Wed Jan 22 09:10:55 +0000 2020,SaddleDave,true,RamyInocencio,1219863382968242200,"Any[""Coronavirus"", ""groundzero""]"
1219910089999601700,Wed Jan 22 09:10:04 +0000 2020,poandpo,false,0,0,"Any[""Health""]"
1219909078228652000,Wed Jan 22 09:06:03 +0000 2020,JohnClarkABC11,false,0,0,0
1219911443191095300,Wed Jan 22 09:15:27 +0000 2020,dani_confortini,true,nytimes,1219690544936431600,0
1219909227428315100,Wed Jan 22 09:06:39 +0000 2020,llcoolstain,true,nytimes,1219690544936431600,0
1219922375577260000,Wed Jan 22 09:58:54 +0000 2020,Hugo9343104801,true,alvinllum,1219911842723553300,"Any[""WuhanCoronavirus""]"
1219922298372640800,Wed Jan 22 09:58:35 +0000 2020,KCharlieCccc,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219922210648813600,Wed Jan 22 09:58:14 +0000 2020,JamesCh31927690,true,nikki_miumiu,1219800525094260700,"Any[""WuhanCoronavirus""]"
1219921548795994000,Wed Jan 22 09:55:36 +0000 2020,80sChristy,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219908183025684500,Wed Jan 22 09:02:30 +0000 2020,michtom20,true,StephenPunwasi,1219756813140275200,"Any[""cdnpoli"", ""onpoli""]"
1219908748170403800,Wed Jan 22 09:04:45 +0000 2020,esilisola,true,ajplus,1219695755092471800,0
1219908860737212400,Wed Jan 22 09:05:11 +0000 2020,_simplyEli,true,CDCgov,1219725632906694700,"Any[""coronavirus""]"
1219908748405198800,Wed Jan 22 09:04:45 +0000 2020,ThinkThroughIt,true,Snack8671,1219894885882519600,0
1219911504860000300,Wed Jan 22 09:15:42 +0000 2020,rafolsoriol,true,DeItaOne,1219689556771004400,"Any[""SEATTLE""]"
1219922403700048000,Wed Jan 22 09:59:00 +0000 2020,jfhksar88,true,onlyyoontv,1219920515860553700,"Any[""HongKong"", ""WuhanCoronavirus""]"
1219921468378632200,Wed Jan 22 09:55:17 +0000 2020,dfy1126,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219910924858884000,Wed Jan 22 09:13:23 +0000 2020,sonoftaiwan,true,Dystopia992,1219777687138422800,"Any[""ChinaPneumonia"", ""US"", ""coronavirus"", ""Washington"", ""Wuhan"", ""WuhanPneumonia""]"
1219911168111861800,Wed Jan 22 09:14:21 +0000 2020,lawler26,false,0,0,0
1219922453251547100,Wed Jan 22 09:59:12 +0000 2020,LiHom10,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219922298179915800,Wed Jan 22 09:58:35 +0000 2020,freehkleeds,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219908151446769700,Wed Jan 22 09:02:22 +0000 2020,RoelNozeman,false,0,0,0
1219910829652398000,Wed Jan 22 09:13:01 +0000 2020,elissagrierson1,true,eve_eats_apples,1219770966819008500,"Any[""Indue"", ""CDC"", ""cashlessdebitcard"", ""auspol""]"
1219910429734056000,Wed Jan 22 09:11:25 +0000 2020,kin_hammers1,true,CLN_AACC,1219695928552063000,0
1219909707638485000,Wed Jan 22 09:08:33 +0000 2020,taty_ana7,true,AnneKPIX,1219698632217116700,"Any[""coronavirus""]"
1219910040603095000,Wed Jan 22 09:09:53 +0000 2020,FalseProfitYHOO,false,0,0,"Any[""pray""]"
1219922433806946300,Wed Jan 22 09:59:07 +0000 2020,LizMcNair2,true,NatGeo,1219788033677037600,0
1219908086158319600,Wed Jan 22 09:02:07 +0000 2020,GeeezerF,true,CDCgov,1219725632906694700,"Any[""coronavirus""]"
1219910171188744200,Wed Jan 22 09:10:24 +0000 2020,richngowi,false,0,0,0
1219922596881264600,Wed Jan 22 09:59:46 +0000 2020,MariaAliciaAUS,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219912222639521800,Wed Jan 22 09:18:33 +0000 2020,mteichnerfox5,false,0,0,"Any[""coronavirus""]"
1219912398389141500,Wed Jan 22 09:19:15 +0000 2020,HappyG0Lightly,true,ABC,1219745569272475600,0
1219921467623780400,Wed Jan 22 09:55:17 +0000 2020,4MrKW,true,onlyyoontv,1219920515860553700,"Any[""HongKong"", ""WuhanCoronavirus""]"
1219907709002227700,Wed Jan 22 09:00:37 +0000 2020,Libertee__Belle,true,CDCgov,1219725632906694700,"Any[""coronavirus""]"
1219908420427346000,Wed Jan 22 09:03:26 +0000 2020,FalseProfitYHOO,false,0,0,0
1219922227715395600,Wed Jan 22 09:58:18 +0000 2020,striveonwards,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219922646453969000,Wed Jan 22 09:59:58 +0000 2020,0long4,true,cheriechancy,1219913454196158500,"Any[""WuhanCoronavirus"", ""WuhanPneumonia"", ""coronovirus""]"
1219921471989899300,Wed Jan 22 09:55:18 +0000 2020,oakvale5,false,0,0,"Any[""WuhanCoronavirus""]"
1219922521782456300,Wed Jan 22 09:59:28 +0000 2020,qualimedinc,true,chenyuliang,1219919109053280300,"Any[""WuhanCoronavirus""]"
1219910957012529200,Wed Jan 22 09:13:31 +0000 2020,tomwlsn31,true,CDCgov,1218254158970548200,"Any[""DYK"", ""HPV"", ""FAQFriday""]"
1219921497885560800,Wed Jan 22 09:55:24 +0000 2020,Adler1219,true,alvinllum,1219911842723553300,"Any[""WuhanCoronavirus""]"
1219922088099639300,Wed Jan 22 09:57:45 +0000 2020,Hohobok,true,chenyuliang,1219919109053280300,"Any[""WuhanCoronavirus""]"
1219908473455988700,Wed Jan 22 09:03:39 +0000 2020,dianasdesk,true,NewspaperLists,1219908196631924700,0
1219920601202061300,Wed Jan 22 09:51:51 +0000 2020,Wall_Lay_Fay,false,0,0,"Any[""WuhanCoronavirus"", ""Wuhan"", ""China""]"
1219917605479174100,Wed Jan 22 09:39:56 +0000 2020,AmyHui15,true,JoanLM80,1219914373642080300,"Any[""Taiwan"", ""Wuhan"", ""WuhanCoronavirus"", ""coronavirus""]"
1219920362139459600,Wed Jan 22 09:50:54 +0000 2020,many_trails,true,alvinllum,1219911842723553300,"Any[""WuhanCoronavirus""]"
1219920368665813000,Wed Jan 22 09:50:55 +0000 2020,4Tchat,true,PoultryHub,1219918466716721200,"Any[""coronavirus"", ""zoonoses"", ""WuhanCoronavirus""]"
1219918554096492500,Wed Jan 22 09:43:42 +0000 2020,me_rilakkuma,true,cwylilian,1219913481706623000,"Any[""Breaking"", ""Hongkong"", ""WuhanCoronavirus""]"
1219920349602578400,Wed Jan 22 09:50:51 +0000 2020,nytmay,true,chenyuliang,1219919109053280300,"Any[""WuhanCoronavirus""]"
1219919406848831500,Wed Jan 22 09:47:06 +0000 2020,wakakaxdd,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219920497657274400,Wed Jan 22 09:51:26 +0000 2020,2hkonfire,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219920880588869600,Wed Jan 22 09:52:57 +0000 2020,daydreamhares,true,alvinllum,1219911842723553300,"Any[""WuhanCoronavirus""]"
1219920200151244800,Wed Jan 22 09:50:15 +0000 2020,AsiaAndWorld_4U,false,0,0,"Any[""China"", ""coronavirus"", ""Wuhan"", ""WuhanCoronavirus""]"
1219918731926655000,Wed Jan 22 09:44:25 +0000 2020,yuriemu,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219917511774232600,Wed Jan 22 09:39:34 +0000 2020,AmyHui15,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219917485366861800,Wed Jan 22 09:39:28 +0000 2020,saikirankannan,false,0,0,"Any[""WuhanCoronavirus""]"
1219918221391696000,Wed Jan 22 09:42:23 +0000 2020,lennietweets,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
1219918401088278500,Wed Jan 22 09:43:06 +0000 2020,me_rilakkuma,true,ezracheungtoto,1219910281725235200,"Any[""BREAKING"", ""WuhanPneumonia"", ""WuhanCoronavirus"", ""WuFlu""]"
